Date,State,Market,Crop,Variety,Min_Price,Max_Price,Modal_Price
2025-09-18,Maharashtra,Nagpur,Potato,Local,837,1237,1037
2025-01-01,Maharashtra,Nagpur,Onion,Local,1029,1429,1229
2025-06-22,Maharashtra,Mumbai,Soybean,Local,2863,3263,3063
2025-01-31,Maharashtra,Nashik,Soybean,Local,3279,3679,3479
2026-02-06,Maharashtra,Aurangabad,Rice,Local,1979,2379,2179
2026-01-24,Maharashtra,Pune,Wheat,Local,3855,4255,4055
2025-06-08,Maharashtra,Nagpur,Tomato,Local,4281,4681,4481
2025-04-01,Maharashtra,Aurangabad,Tomato,Local,2087,2487,2287
2025-02-18,Maharashtra,Nagpur,Potato,Local,4537,4937,4737
2025-06-26,Maharashtra,Pune,Onion,Local,1501,1901,1701
2025-08-19,Maharashtra,Mumbai,Rice,Local,3375,3775,3575
2025-07-05,Maharashtra,Mumbai,Wheat,Local,1627,2027,1827
2025-07-07,Maharashtra,Nagpur,Soybean,Local,968,1368,1168
2025-05-17,Maharashtra,Nagpur,Tomato,Local,4292,4692,4492
2026-01-15,Maharashtra,Aurangabad,Rice,Local,1860,2260,2060
2026-05-01,Maharashtra,Nagpur,Rice,Local,3457,3857,3657
2025-09-15,Maharashtra,Nashik,Tomato,Local,3276,3676,3476
2025-01-04,Maharashtra,Aurangabad,Potato,Local,4118,4518,4318
2025-01-26,Maharashtra,Aurangabad,Potato,Local,1759,2159,1959
2026-01-13,Maharashtra,Nagpur,Potato,Local,1964,2364,2164
2025-11-21,Maharashtra,Pune,Tomato,Local,1157,1557,1357
2026-04-22,Maharashtra,Mumbai,Onion,Local,2786,3186,2986
2026-03-10,Maharashtra,Mumbai,Tomato,Local,3306,3706,3506
2026-03-23,Maharashtra,Pune,Rice,Local,3691,4091,3891
2026-03-11,Maharashtra,Nashik,Potato,Local,4037,4437,4237
2025-11-25,Maharashtra,Nashik,Wheat,Local,3524,3924,3724
2026-02-19,Maharashtra,Aurangabad,Onion,Local,4630,5030,4830
2026-03-31,Maharashtra,Nagpur,Potato,Local,3262,3662,3462
2025-06-23,Maharashtra,Pune,Potato,Local,1320,1720,1520
2026-03-06,Maharashtra,Nashik,Soybean,Local,3376,3776,3576
2026-01-27,Maharashtra,Aurangabad,Rice,Local,4762,5162,4962
2025-01-20,Maharashtra,Nagpur,Potato,Local,3777,4177,3977
2025-04-09,Maharashtra,Mumbai,Potato,Local,914,1314,1114
2025-07-17,Maharashtra,Pune,Potato,Local,2299,2699,2499
2025-09-23,Maharashtra,Aurangabad,Potato,Local,3943,4343,4143
2026-03-28,Maharashtra,Mumbai,Potato,Local,1272,1672,1472
2025-03-22,Maharashtra,Aurangabad,Soybean,Local,3364,3764,3564
2025-09-13,Maharashtra,Pune,Potato,Local,4576,4976,4776
2025-06-15,Maharashtra,Nagpur,Tomato,Local,1725,2125,1925
2025-06-13,Maharashtra,Nagpur,Tomato,Local,3592,3992,3792
2025-12-21,Maharashtra,Nagpur,Onion,Local,4494,4894,4694
2025-02-09,Maharashtra,Nagpur,Rice,Local,3211,3611,3411
2026-03-17,Maharashtra,Nagpur,Rice,Local,1980,2380,2180
2025-08-04,Maharashtra,Nashik,Potato,Local,1898,2298,2098
2025-08-19,Maharashtra,Aurangabad,Onion,Local,2751,3151,2951
2025-03-31,Maharashtra,Nashik,Potato,Local,1652,2052,1852
2025-05-13,Maharashtra,Mumbai,Rice,Local,2564,2964,2764
2025-02-26,Maharashtra,Mumbai,Potato,Local,1978,2378,2178
2025-01-21,Maharashtra,Pune,Tomato,Local,3189,3589,3389
2026-01-23,Maharashtra,Nashik,Wheat,Local,2438,2838,2638
2025-11-16,Maharashtra,Mumbai,Potato,Local,1258,1658,1458
2025-07-11,Maharashtra,Pune,Onion,Local,1334,1734,1534
2026-04-14,Maharashtra,Nagpur,Wheat,Local,4751,5151,4951
2026-01-17,Maharashtra,Nagpur,Onion,Local,1566,1966,1766
2026-01-10,Maharashtra,Aurangabad,Onion,Local,822,1222,1022
2025-09-17,Maharashtra,Nashik,Rice,Local,4389,4789,4589
2026-04-29,Maharashtra,Mumbai,Soybean,Local,4335,4735,4535
2025-11-27,Maharashtra,Aurangabad,Tomato,Local,1672,2072,1872
2025-11-13,Maharashtra,Pune,Tomato,Local,1233,1633,1433
2025-09-18,Maharashtra,Aurangabad,Rice,Local,2331,2731,2531
2025-01-01,Maharashtra,Mumbai,Onion,Local,1041,1441,1241
2025-04-17,Maharashtra,Aurangabad,Soybean,Local,1107,1507,1307
2025-03-09,Maharashtra,Aurangabad,Tomato,Local,3201,3601,3401
2025-07-06,Maharashtra,Nagpur,Onion,Local,4520,4920,4720
2025-08-09,Maharashtra,Mumbai,Soybean,Local,4120,4520,4320
2025-11-29,Maharashtra,Aurangabad,Onion,Local,3218,3618,3418
2025-05-29,Maharashtra,Aurangabad,Onion,Local,1585,1985,1785
2025-01-30,Maharashtra,Aurangabad,Soybean,Local,4272,4672,4472
2025-03-26,Maharashtra,Nagpur,Wheat,Local,3585,3985,3785
2025-12-30,Maharashtra,Nagpur,Soybean,Local,4063,4463,4263
2025-10-15,Maharashtra,Aurangabad,Wheat,Local,1663,2063,1863
2025-08-20,Maharashtra,Aurangabad,Soybean,Local,3907,4307,4107
2025-11-29,Maharashtra,Aurangabad,Potato,Local,1936,2336,2136
2025-11-17,Maharashtra,Mumbai,Rice,Local,4158,4558,4358
2025-12-31,Maharashtra,Nagpur,Onion,Local,4227,4627,4427
2025-01-13,Maharashtra,Mumbai,Soybean,Local,1058,1458,1258
2025-10-31,Maharashtra,Nashik,Soybean,Local,4415,4815,4615
2025-02-02,Maharashtra,Pune,Rice,Local,2867,3267,3067
2025-05-31,Maharashtra,Nagpur,Onion,Local,1846,2246,2046
2025-08-05,Maharashtra,Pune,Tomato,Local,3550,3950,3750
2025-11-14,Maharashtra,Mumbai,Wheat,Local,2336,2736,2536
2025-02-22,Maharashtra,Nagpur,Rice,Local,2310,2710,2510
2026-05-05,Maharashtra,Nashik,Onion,Local,2254,2654,2454
2026-03-25,Maharashtra,Nashik,Onion,Local,1359,1759,1559
2025-03-08,Maharashtra,Nashik,Wheat,Local,2229,2629,2429
2026-02-13,Maharashtra,Aurangabad,Tomato,Local,3173,3573,3373
2025-11-01,Maharashtra,Nagpur,Potato,Local,4243,4643,4443
2026-03-16,Maharashtra,Nagpur,Rice,Local,3256,3656,3456
2026-01-24,Maharashtra,Pune,Onion,Local,3395,3795,3595
2025-07-06,Maharashtra,Nashik,Rice,Local,2382,2782,2582
2025-07-28,Maharashtra,Nashik,Wheat,Local,3344,3744,3544
2026-01-15,Maharashtra,Mumbai,Rice,Local,1676,2076,1876
2026-04-17,Maharashtra,Aurangabad,Potato,Local,1938,2338,2138
2025-06-09,Maharashtra,Nagpur,Rice,Local,4582,4982,4782
2025-04-03,Maharashtra,Mumbai,Onion,Local,2552,2952,2752
2025-12-19,Maharashtra,Mumbai,Onion,Local,2400,2800,2600
2025-05-19,Maharashtra,Aurangabad,Soybean,Local,2092,2492,2292
2025-02-08,Maharashtra,Mumbai,Rice,Local,2572,2972,2772
2025-01-27,Maharashtra,Pune,Onion,Local,1183,1583,1383
2025-07-27,Maharashtra,Nashik,Tomato,Local,2870,3270,3070
2025-11-08,Maharashtra,Nashik,Onion,Local,1392,1792,1592
2025-09-03,Maharashtra,Pune,Rice,Local,4400,4800,4600
2025-09-15,Maharashtra,Mumbai,Soybean,Local,3622,4022,3822
2025-08-16,Maharashtra,Nagpur,Tomato,Local,3561,3961,3761
2025-11-16,Maharashtra,Mumbai,Onion,Local,948,1348,1148
2026-03-12,Maharashtra,Aurangabad,Onion,Local,2137,2537,2337
2025-03-24,Maharashtra,Mumbai,Soybean,Local,3270,3670,3470
2025-03-26,Maharashtra,Aurangabad,Soybean,Local,2175,2575,2375
2025-03-10,Maharashtra,Pune,Potato,Local,3006,3406,3206
2025-05-23,Maharashtra,Nashik,Tomato,Local,3821,4221,4021
2025-02-28,Maharashtra,Mumbai,Tomato,Local,3707,4107,3907
2025-05-12,Maharashtra,Mumbai,Onion,Local,4247,4647,4447
2025-06-26,Maharashtra,Pune,Soybean,Local,4677,5077,4877
2025-12-09,Maharashtra,Mumbai,Onion,Local,2180,2580,2380
2025-06-24,Maharashtra,Aurangabad,Rice,Local,2463,2863,2663
2025-01-27,Maharashtra,Pune,Soybean,Local,4670,5070,4870
2025-05-13,Maharashtra,Mumbai,Wheat,Local,2249,2649,2449
2025-09-01,Maharashtra,Pune,Potato,Local,4387,4787,4587
2025-02-23,Maharashtra,Pune,Wheat,Local,4607,5007,4807
2025-04-19,Maharashtra,Pune,Wheat,Local,2949,3349,3149
2025-02-25,Maharashtra,Nashik,Onion,Local,3864,4264,4064
2026-05-13,Maharashtra,Nashik,Soybean,Local,4092,4492,4292
2025-02-09,Maharashtra,Aurangabad,Wheat,Local,4090,4490,4290
2025-08-25,Maharashtra,Nagpur,Soybean,Local,2759,3159,2959
2025-07-06,Maharashtra,Nashik,Rice,Local,4300,4700,4500
2026-02-17,Maharashtra,Pune,Wheat,Local,1494,1894,1694
2025-05-04,Maharashtra,Mumbai,Potato,Local,2813,3213,3013
2025-06-30,Maharashtra,Nagpur,Wheat,Local,1002,1402,1202
2025-06-12,Maharashtra,Mumbai,Rice,Local,4548,4948,4748
2026-04-26,Maharashtra,Nashik,Soybean,Local,4322,4722,4522
2025-09-26,Maharashtra,Mumbai,Rice,Local,1231,1631,1431
2025-03-17,Maharashtra,Nashik,Rice,Local,3745,4145,3945
2026-02-03,Maharashtra,Nashik,Wheat,Local,3119,3519,3319
2025-03-27,Maharashtra,Mumbai,Wheat,Local,3264,3664,3464
2026-03-06,Maharashtra,Pune,Onion,Local,1100,1500,1300
2026-03-29,Maharashtra,Pune,Tomato,Local,3574,3974,3774
2026-03-04,Maharashtra,Nagpur,Onion,Local,2925,3325,3125
2025-02-15,Maharashtra,Nashik,Potato,Local,1626,2026,1826
2025-03-03,Maharashtra,Nashik,Onion,Local,4745,5145,4945
2025-12-05,Maharashtra,Nagpur,Wheat,Local,2927,3327,3127
2025-05-06,Maharashtra,Pune,Onion,Local,3117,3517,3317
2025-04-14,Maharashtra,Nagpur,Rice,Local,2737,3137,2937
2026-04-14,Maharashtra,Nashik,Soybean,Local,4097,4497,4297
2025-02-12,Maharashtra,Mumbai,Tomato,Local,4424,4824,4624
2026-03-15,Maharashtra,Pune,Rice,Local,4496,4896,4696
2026-01-29,Maharashtra,Pune,Wheat,Local,2293,2693,2493
2025-05-05,Maharashtra,Nagpur,Potato,Local,4744,5144,4944
2025-02-28,Maharashtra,Nashik,Onion,Local,3557,3957,3757
2025-03-05,Maharashtra,Aurangabad,Rice,Local,3139,3539,3339
2026-01-02,Maharashtra,Nagpur,Tomato,Local,3946,4346,4146
2025-04-11,Maharashtra,Nashik,Tomato,Local,2085,2485,2285
2026-01-12,Maharashtra,Pune,Wheat,Local,3457,3857,3657
2026-04-16,Maharashtra,Nashik,Soybean,Local,1764,2164,1964
2025-10-19,Maharashtra,Nashik,Wheat,Local,4035,4435,4235
2026-03-13,Maharashtra,Pune,Onion,Local,2132,2532,2332
2025-12-12,Maharashtra,Nashik,Wheat,Local,1538,1938,1738
2025-06-29,Maharashtra,Aurangabad,Onion,Local,1709,2109,1909
2025-08-15,Maharashtra,Pune,Soybean,Local,3199,3599,3399
2025-02-19,Maharashtra,Aurangabad,Soybean,Local,1528,1928,1728
2025-12-24,Maharashtra,Aurangabad,Rice,Local,2767,3167,2967
2026-05-04,Maharashtra,Nashik,Wheat,Local,2040,2440,2240
2025-05-02,Maharashtra,Nagpur,Soybean,Local,3887,4287,4087
2026-05-05,Maharashtra,Mumbai,Tomato,Local,2714,3114,2914
2025-06-05,Maharashtra,Nashik,Potato,Local,3726,4126,3926
2025-06-17,Maharashtra,Aurangabad,Soybean,Local,4185,4585,4385
2025-02-14,Maharashtra,Mumbai,Soybean,Local,1188,1588,1388
2026-05-02,Maharashtra,Pune,Potato,Local,3630,4030,3830
2025-09-27,Maharashtra,Aurangabad,Wheat,Local,3446,3846,3646
2026-04-14,Maharashtra,Pune,Wheat,Local,1179,1579,1379
2026-05-06,Maharashtra,Mumbai,Onion,Local,814,1214,1014
2025-07-25,Maharashtra,Nagpur,Onion,Local,2770,3170,2970
2025-05-14,Maharashtra,Aurangabad,Potato,Local,3192,3592,3392
2025-03-06,Maharashtra,Pune,Soybean,Local,3550,3950,3750
2025-05-17,Maharashtra,Aurangabad,Wheat,Local,866,1266,1066
2026-01-07,Maharashtra,Nagpur,Tomato,Local,3622,4022,3822
2025-02-08,Maharashtra,Mumbai,Soybean,Local,2321,2721,2521
2025-09-06,Maharashtra,Nashik,Potato,Local,1732,2132,1932
2025-06-23,Maharashtra,Aurangabad,Soybean,Local,1552,1952,1752
2025-06-22,Maharashtra,Mumbai,Wheat,Local,1606,2006,1806
2025-11-14,Maharashtra,Nagpur,Rice,Local,1758,2158,1958
2025-11-10,Maharashtra,Pune,Soybean,Local,2128,2528,2328
2025-01-26,Maharashtra,Nashik,Rice,Local,4767,5167,4967
2025-07-01,Maharashtra,Pune,Tomato,Local,3099,3499,3299
2025-05-11,Maharashtra,Nashik,Onion,Local,4256,4656,4456
2025-08-08,Maharashtra,Pune,Soybean,Local,1622,2022,1822
2025-04-26,Maharashtra,Nashik,Onion,Local,1849,2249,2049
2025-04-20,Maharashtra,Mumbai,Onion,Local,3845,4245,4045
2025-12-20,Maharashtra,Mumbai,Soybean,Local,1386,1786,1586
2025-06-29,Maharashtra,Nagpur,Onion,Local,4045,4445,4245
2025-05-22,Maharashtra,Aurangabad,Wheat,Local,2658,3058,2858
2025-08-30,Maharashtra,Aurangabad,Soybean,Local,2408,2808,2608
2025-08-11,Maharashtra,Mumbai,Wheat,Local,4232,4632,4432
2025-08-07,Maharashtra,Pune,Rice,Local,2465,2865,2665
2026-02-05,Maharashtra,Nashik,Soybean,Local,2687,3087,2887
2026-05-02,Maharashtra,Aurangabad,Potato,Local,2192,2592,2392
2025-09-17,Maharashtra,Nagpur,Potato,Local,4638,5038,4838
2025-10-11,Maharashtra,Mumbai,Tomato,Local,3341,3741,3541
2026-04-02,Maharashtra,Pune,Onion,Local,3876,4276,4076
2025-01-21,Maharashtra,Nagpur,Rice,Local,2237,2637,2437
2025-08-19,Maharashtra,Nagpur,Potato,Local,848,1248,1048
2026-03-03,Maharashtra,Nagpur,Wheat,Local,2665,3065,2865
2025-07-29,Maharashtra,Nagpur,Tomato,Local,2142,2542,2342
2025-08-23,Maharashtra,Mumbai,Potato,Local,3729,4129,3929
2025-06-21,Maharashtra,Aurangabad,Tomato,Local,1375,1775,1575
2025-05-22,Maharashtra,Mumbai,Soybean,Local,2812,3212,3012
2025-03-27,Maharashtra,Nashik,Onion,Local,899,1299,1099
2025-12-25,Maharashtra,Nagpur,Onion,Local,2494,2894,2694
2025-12-23,Maharashtra,Nashik,Potato,Local,2949,3349,3149
2025-10-06,Maharashtra,Nagpur,Rice,Local,2519,2919,2719
2026-03-16,Maharashtra,Aurangabad,Wheat,Local,4576,4976,4776
2025-08-25,Maharashtra,Nagpur,Soybean,Local,4206,4606,4406
2026-01-12,Maharashtra,Pune,Wheat,Local,3549,3949,3749
2025-02-10,Maharashtra,Nashik,Soybean,Local,2793,3193,2993
2026-01-26,Maharashtra,Mumbai,Tomato,Local,3255,3655,3455
2026-02-11,Maharashtra,Nagpur,Rice,Local,1264,1664,1464
2025-03-11,Maharashtra,Nashik,Onion,Local,926,1326,1126
2025-06-12,Maharashtra,Nashik,Rice,Local,2641,3041,2841
2026-01-28,Maharashtra,Nashik,Tomato,Local,1943,2343,2143
2025-04-04,Maharashtra,Nashik,Potato,Local,4644,5044,4844
2025-10-20,Maharashtra,Aurangabad,Soybean,Local,3606,4006,3806
2026-02-04,Maharashtra,Pune,Potato,Local,4556,4956,4756
2025-09-24,Maharashtra,Nashik,Soybean,Local,3296,3696,3496
2025-08-23,Maharashtra,Aurangabad,Wheat,Local,3359,3759,3559
2025-09-14,Maharashtra,Mumbai,Rice,Local,2940,3340,3140
2026-01-03,Maharashtra,Mumbai,Onion,Local,4195,4595,4395
2025-06-05,Maharashtra,Aurangabad,Wheat,Local,3592,3992,3792
2025-04-24,Maharashtra,Nashik,Potato,Local,4519,4919,4719
2025-07-13,Maharashtra,Nagpur,Wheat,Local,4559,4959,4759
2025-09-23,Maharashtra,Mumbai,Potato,Local,4436,4836,4636
2025-04-07,Maharashtra,Aurangabad,Wheat,Local,2057,2457,2257
2026-04-28,Maharashtra,Pune,Tomato,Local,1076,1476,1276
2025-12-17,Maharashtra,Nagpur,Onion,Local,3482,3882,3682
2025-07-27,Maharashtra,Pune,Tomato,Local,1930,2330,2130
2025-01-07,Maharashtra,Mumbai,Tomato,Local,1631,2031,1831
2025-09-02,Maharashtra,Nagpur,Wheat,Local,1668,2068,1868
2025-05-11,Maharashtra,Pune,Potato,Local,3530,3930,3730
2026-05-01,Maharashtra,Pune,Soybean,Local,2434,2834,2634
2026-02-23,Maharashtra,Pune,Rice,Local,1222,1622,1422
2026-03-04,Maharashtra,Nagpur,Potato,Local,2962,3362,3162
2025-03-21,Maharashtra,Pune,Potato,Local,3700,4100,3900
2025-04-23,Maharashtra,Pune,Potato,Local,4644,5044,4844
2025-02-07,Maharashtra,Nashik,Rice,Local,1137,1537,1337
2026-02-27,Maharashtra,Aurangabad,Wheat,Local,3937,4337,4137
2026-04-11,Maharashtra,Nashik,Tomato,Local,3770,4170,3970
2026-02-03,Maharashtra,Aurangabad,Wheat,Local,2448,2848,2648
2025-02-18,Maharashtra,Mumbai,Potato,Local,2298,2698,2498
2025-10-03,Maharashtra,Aurangabad,Potato,Local,2987,3387,3187
2025-11-24,Maharashtra,Nashik,Wheat,Local,2090,2490,2290
2025-03-07,Maharashtra,Aurangabad,Rice,Local,1795,2195,1995
2026-04-10,Maharashtra,Pune,Potato,Local,2313,2713,2513
2025-06-03,Maharashtra,Nashik,Wheat,Local,3520,3920,3720
2025-02-17,Maharashtra,Mumbai,Onion,Local,1992,2392,2192
2025-02-12,Maharashtra,Pune,Soybean,Local,977,1377,1177
2025-11-28,Maharashtra,Nashik,Onion,Local,1206,1606,1406
2025-04-15,Maharashtra,Nagpur,Rice,Local,815,1215,1015
2025-03-06,Maharashtra,Pune,Tomato,Local,2613,3013,2813
2025-05-27,Maharashtra,Nashik,Soybean,Local,2723,3123,2923
2025-11-16,Maharashtra,Aurangabad,Potato,Local,4540,4940,4740
2025-12-04,Maharashtra,Pune,Tomato,Local,4218,4618,4418
2025-05-03,Maharashtra,Mumbai,Potato,Local,4274,4674,4474
2025-05-28,Maharashtra,Pune,Soybean,Local,1102,1502,1302
2026-03-14,Maharashtra,Nagpur,Potato,Local,2478,2878,2678
2025-10-06,Maharashtra,Nagpur,Rice,Local,3338,3738,3538
2025-05-08,Maharashtra,Aurangabad,Potato,Local,974,1374,1174
2026-01-19,Maharashtra,Pune,Onion,Local,3730,4130,3930
2026-01-07,Maharashtra,Aurangabad,Rice,Local,4011,4411,4211
2025-11-25,Maharashtra,Mumbai,Onion,Local,2063,2463,2263
2025-05-23,Maharashtra,Mumbai,Soybean,Local,3561,3961,3761
2026-01-29,Maharashtra,Mumbai,Potato,Local,4368,4768,4568
2025-02-04,Maharashtra,Mumbai,Rice,Local,2769,3169,2969
2025-09-22,Maharashtra,Mumbai,Potato,Local,2014,2414,2214
2025-07-22,Maharashtra,Aurangabad,Rice,Local,4386,4786,4586
2025-03-23,Maharashtra,Pune,Soybean,Local,2124,2524,2324
2025-04-17,Maharashtra,Nagpur,Rice,Local,4472,4872,4672
2025-04-02,Maharashtra,Mumbai,Soybean,Local,1983,2383,2183
2025-12-14,Maharashtra,Mumbai,Potato,Local,1781,2181,1981
2025-03-07,Maharashtra,Nagpur,Tomato,Local,954,1354,1154
2025-02-04,Maharashtra,Nagpur,Wheat,Local,1910,2310,2110
2025-11-30,Maharashtra,Pune,Wheat,Local,4328,4728,4528
2025-04-23,Maharashtra,Nashik,Onion,Local,3845,4245,4045
2025-12-29,Maharashtra,Pune,Onion,Local,2759,3159,2959
2025-04-07,Maharashtra,Aurangabad,Wheat,Local,3390,3790,3590
2025-01-17,Maharashtra,Mumbai,Onion,Local,1175,1575,1375
2025-04-12,Maharashtra,Nagpur,Tomato,Local,2268,2668,2468
2025-10-11,Maharashtra,Pune,Wheat,Local,3618,4018,3818
2025-08-06,Maharashtra,Nashik,Rice,Local,2871,3271,3071
2025-11-09,Maharashtra,Pune,Rice,Local,1198,1598,1398
2025-03-19,Maharashtra,Nashik,Wheat,Local,1327,1727,1527
2025-05-17,Maharashtra,Pune,Onion,Local,2181,2581,2381
2025-04-22,Maharashtra,Mumbai,Rice,Local,3389,3789,3589
2025-10-10,Maharashtra,Pune,Potato,Local,2223,2623,2423
2026-03-15,Maharashtra,Nagpur,Onion,Local,2243,2643,2443
2025-05-23,Maharashtra,Nashik,Wheat,Local,3105,3505,3305
2026-05-09,Maharashtra,Nagpur,Rice,Local,3484,3884,3684
2025-10-15,Maharashtra,Nashik,Wheat,Local,4103,4503,4303
2025-08-27,Maharashtra,Mumbai,Rice,Local,3708,4108,3908
2025-05-09,Maharashtra,Pune,Potato,Local,2508,2908,2708
2025-06-22,Maharashtra,Mumbai,Tomato,Local,2143,2543,2343
2026-04-23,Maharashtra,Mumbai,Rice,Local,1190,1590,1390
2026-04-05,Maharashtra,Nashik,Potato,Local,2343,2743,2543
2025-04-14,Maharashtra,Nashik,Rice,Local,4163,4563,4363
2025-12-16,Maharashtra,Aurangabad,Onion,Local,2104,2504,2304
2025-10-16,Maharashtra,Aurangabad,Onion,Local,4483,4883,4683
2026-04-20,Maharashtra,Mumbai,Wheat,Local,2938,3338,3138
2026-03-11,Maharashtra,Mumbai,Soybean,Local,4630,5030,4830
2026-04-13,Maharashtra,Mumbai,Wheat,Local,3327,3727,3527
2025-03-22,Maharashtra,Nagpur,Potato,Local,3376,3776,3576
2025-11-29,Maharashtra,Mumbai,Onion,Local,2072,2472,2272
2026-04-30,Maharashtra,Pune,Potato,Local,2750,3150,2950
2025-12-29,Maharashtra,Nagpur,Onion,Local,2817,3217,3017
2025-08-13,Maharashtra,Nashik,Soybean,Local,1848,2248,2048
2025-01-23,Maharashtra,Pune,Potato,Local,1712,2112,1912
2025-11-04,Maharashtra,Nashik,Wheat,Local,3539,3939,3739
2025-12-08,Maharashtra,Aurangabad,Potato,Local,1706,2106,1906
2025-12-02,Maharashtra,Pune,Rice,Local,2999,3399,3199
2025-11-01,Maharashtra,Pune,Wheat,Local,3331,3731,3531
2025-02-07,Maharashtra,Pune,Onion,Local,4666,5066,4866
2025-02-06,Maharashtra,Nashik,Onion,Local,3241,3641,3441
2025-04-21,Maharashtra,Nagpur,Onion,Local,3170,3570,3370
2025-05-30,Maharashtra,Aurangabad,Potato,Local,3020,3420,3220
2025-04-12,Maharashtra,Nashik,Soybean,Local,2233,2633,2433
2025-11-08,Maharashtra,Nagpur,Tomato,Local,2044,2444,2244
2025-08-14,Maharashtra,Mumbai,Wheat,Local,1150,1550,1350
2026-01-02,Maharashtra,Nagpur,Wheat,Local,1801,2201,2001
2026-04-26,Maharashtra,Mumbai,Wheat,Local,943,1343,1143
2025-09-27,Maharashtra,Aurangabad,Tomato,Local,1280,1680,1480
2025-12-09,Maharashtra,Nashik,Tomato,Local,933,1333,1133
2025-12-25,Maharashtra,Nashik,Rice,Local,4317,4717,4517
2025-04-21,Maharashtra,Aurangabad,Tomato,Local,3057,3457,3257
2025-10-06,Maharashtra,Mumbai,Onion,Local,2940,3340,3140
2025-10-06,Maharashtra,Mumbai,Onion,Local,4349,4749,4549
2026-01-01,Maharashtra,Nashik,Rice,Local,2771,3171,2971
2025-07-27,Maharashtra,Mumbai,Tomato,Local,1010,1410,1210
2026-03-29,Maharashtra,Pune,Tomato,Local,3944,4344,4144
2025-04-22,Maharashtra,Pune,Soybean,Local,2723,3123,2923
2025-08-11,Maharashtra,Nashik,Soybean,Local,4611,5011,4811
2025-02-28,Maharashtra,Pune,Soybean,Local,1524,1924,1724
2025-10-03,Maharashtra,Aurangabad,Rice,Local,2399,2799,2599
2025-03-30,Maharashtra,Pune,Onion,Local,3623,4023,3823
2025-02-08,Maharashtra,Aurangabad,Rice,Local,2631,3031,2831
2026-04-09,Maharashtra,Nashik,Soybean,Local,4632,5032,4832
2025-01-09,Maharashtra,Nagpur,Wheat,Local,3974,4374,4174
2025-05-21,Maharashtra,Nagpur,Wheat,Local,4093,4493,4293
2025-01-05,Maharashtra,Nashik,Soybean,Local,2987,3387,3187
2025-01-25,Maharashtra,Aurangabad,Soybean,Local,2164,2564,2364
2025-03-13,Maharashtra,Nagpur,Potato,Local,4683,5083,4883
2025-01-19,Maharashtra,Nagpur,Soybean,Local,2142,2542,2342
2026-01-25,Maharashtra,Aurangabad,Tomato,Local,2968,3368,3168
2025-08-12,Maharashtra,Mumbai,Onion,Local,4494,4894,4694
2026-05-07,Maharashtra,Aurangabad,Potato,Local,2096,2496,2296
2025-06-29,Maharashtra,Nashik,Soybean,Local,2579,2979,2779
2025-09-16,Maharashtra,Aurangabad,Rice,Local,4263,4663,4463
2026-01-17,Maharashtra,Mumbai,Potato,Local,2639,3039,2839
2026-04-05,Maharashtra,Nagpur,Rice,Local,1856,2256,2056
2026-03-14,Maharashtra,Mumbai,Wheat,Local,2710,3110,2910
2025-03-22,Maharashtra,Nashik,Soybean,Local,3386,3786,3586
2025-04-14,Maharashtra,Pune,Potato,Local,2297,2697,2497
2025-12-04,Maharashtra,Nagpur,Onion,Local,4637,5037,4837
2025-07-04,Maharashtra,Pune,Onion,Local,3976,4376,4176
2025-05-29,Maharashtra,Mumbai,Wheat,Local,2273,2673,2473
2026-03-31,Maharashtra,Nagpur,Onion,Local,2295,2695,2495
2025-12-14,Maharashtra,Nashik,Soybean,Local,4535,4935,4735
2025-11-01,Maharashtra,Nashik,Soybean,Local,4741,5141,4941
2025-03-31,Maharashtra,Mumbai,Tomato,Local,2932,3332,3132
2025-02-23,Maharashtra,Mumbai,Onion,Local,1900,2300,2100
2025-04-22,Maharashtra,Pune,Wheat,Local,2860,3260,3060
2026-01-08,Maharashtra,Nashik,Soybean,Local,2247,2647,2447
2025-05-19,Maharashtra,Aurangabad,Onion,Local,4017,4417,4217
2025-09-23,Maharashtra,Pune,Potato,Local,4031,4431,4231
2025-05-06,Maharashtra,Aurangabad,Onion,Local,4394,4794,4594
2025-08-01,Maharashtra,Mumbai,Wheat,Local,2798,3198,2998
2025-03-19,Maharashtra,Mumbai,Potato,Local,1396,1796,1596
2026-01-12,Maharashtra,Pune,Potato,Local,1399,1799,1599
2025-05-15,Maharashtra,Mumbai,Onion,Local,3754,4154,3954
2025-10-19,Maharashtra,Nashik,Soybean,Local,2868,3268,3068
2025-04-19,Maharashtra,Nagpur,Wheat,Local,1688,2088,1888
2025-11-25,Maharashtra,Nagpur,Wheat,Local,1940,2340,2140
2026-04-08,Maharashtra,Mumbai,Onion,Local,3003,3403,3203
2026-05-06,Maharashtra,Pune,Potato,Local,2890,3290,3090
2025-03-07,Maharashtra,Nagpur,Soybean,Local,2372,2772,2572
2025-04-12,Maharashtra,Mumbai,Rice,Local,4482,4882,4682
2026-04-26,Maharashtra,Pune,Tomato,Local,1662,2062,1862
2025-07-20,Maharashtra,Aurangabad,Tomato,Local,1827,2227,2027
2025-08-17,Maharashtra,Mumbai,Rice,Local,3494,3894,3694
2025-11-12,Maharashtra,Nagpur,Wheat,Local,2429,2829,2629
2025-04-28,Maharashtra,Aurangabad,Potato,Local,3399,3799,3599
2025-01-31,Maharashtra,Nagpur,Onion,Local,2663,3063,2863
